feature,linear_regression,lasso_regression,ridge_regression,support_vector_regression,random_forest,xgboost,summed_value,port_name
n_Aframax_lag48,0.008179305715305804,0.007734058063306399,0.005491750667661182,0.006492507631372976,0.0026194787628347916,0.014716693704868675,0.04523379454534982,al_basrah_large
pred_berth_berth3,0.029076791005179042,0.00039153378312311595,0.004636563508597551,0.010114065177488037,0.0009513322866239654,0.0,0.04517028576101171,al_basrah_large
pred_berth_berth3,0.029076791005179042,0.00039153378312311595,0.004636563508597551,0.010114065177488037,0.0009513322866239654,0.0,0.04517028576101171,al_basrah_large
hour_of_day_22,0.003715619320047389,0.006531268715767723,0.008654677916106841,0.014184405949638958,0.0015547913088849118,0.008963282580768018,0.043604045791213845,al_basrah_large
n_Panamax_lag48,0.043589176563985324,0.0,0.0,0.0,0.0,0.0,0.043589176563985324,al_basrah_large
SPM_1_time,1.0777733011676874e-15,0.007558554772149328,0.00687546490737003,0.006968704349548252,0.014094154809118131,0.007058884724693494,0.042555763562880315,al_basrah_large
mean_wait_time12,7.088169413341771e-16,0.006193397079743243,0.005449630626185972,0.006433445216408485,0.017270401919798135,0.0067067579094580825,0.04205363275159463,al_basrah_large
berth_2_vessel_class,2.177410403541696e-15,0.012960020106056729,0.012948832855594962,0.011216899804431697,0.0009743171206271391,0.0035890881473719547,0.041689158034084656,al_basrah_large
n_Suezmax_lag24,0.007858899098184447,0.004630180412676923,0.00489308491034814,0.004918744878192343,0.006419375643172525,0.011921682036180528,0.040641966978754905,al_basrah_large
n_VLCC_lag24,0.008769550460782042,0.0,0.00452622451364187,0.00891529688865661,0.00437958293232623,0.013756483878872336,0.04034713867427909,al_basrah_large
berth_1_dwt,1.2784475804096773e-15,0.008821484890613655,0.008527201848150581,0.0041576791167406086,0.01016086601151936,0.008045346960083346,0.03971257882710883,al_basrah_large
total_vessels_anchor_lag24,0.012521322653129498,2.3428993369068708e-05,0.005094722900874163,0.009841924637941203,0.007472082468628174,0.004511584453355057,0.039465066107297164,al_basrah_large
SPM_3_dwt,1.0468411881002784e-15,0.003003745456050865,0.004702005086175711,0.0020587420056178865,0.015183112439061447,0.012883422666539563,0.03783102765344652,al_basrah_large
berth_3_dwt,8.033450905806611e-16,0.003630203792401555,0.004072841288350688,0.004485449139071234,0.013665370972263596,0.011737984528849832,0.03759184972093771,al_basrah_large
mean_wait_time3,5.908937521712358e-16,0.004763614435744504,0.004213583070258373,0.0030065405102861114,0.009348163023682922,0.015911567182160594,0.03724346822213309,al_basrah_large
berth_4_time,7.529442953537213e-16,0.005777113749196621,0.005286896957860192,0.006903745496191734,0.01264390922983663,0.006423554183322559,0.03703521961640849,al_basrah_large
month_of_year_December,0.004109883572056698,0.003060489712400761,0.0047815086962472485,0.00890592586798269,0.002304369763128542,0.01358678791890016,0.0367489655307161,al_basrah_large
day_of_week_Saturday,0.0008058815906079683,0.01250987392304815,0.011321604934780672,0.004635198351493739,0.0027500158852019384,0.00397060104462059,0.03599317572975306,al_basrah_large
berth_2_dwt,6.291524975214723e-16,0.0007937441979551505,0.0024382674683202906,0.00297728613757016,0.017990054429768882,0.01056435538922373,0.03476370762283884,al_basrah_large
SPM_4_time,4.840223467551016e-16,0.0031973368497610214,0.003040824126311418,0.0007558185078878871,0.017362289002489917,0.009461380347872427,0.03381764883432316,al_basrah_large
pred_berth_berth4,0.027587362706448404,0.0,0.0009103570513770866,0.00431929430018898,0.0004495451123510172,0.0,0.033266559170365494,al_basrah_large
pred_berth_berth4,0.027587362706448404,0.0,0.0009103570513770866,0.00431929430018898,0.0004495451123510172,0.0,0.033266559170365494,al_basrah_large
SPM_3_time,1.364269893901868e-16,0.0006882055747286777,0.0008205332511788299,0.002161780161760239,0.018964214675383555,0.009441433652208148,0.032076167315259585,al_basrah_large
hour_of_day_10,0.003715619320050013,0.003915030963336347,0.005008796818339449,0.006725325201678721,0.00048117300014726094,0.011154377171261963,0.031000322474813758,al_basrah_large
n_Panamax_lag24,0.03035164574122444,0.0,0.0,0.0,0.0,0.0,0.03035164574122444,al_basrah_large
hour_of_day_8,0.0037156193200478856,0.0019436617631588128,0.00581661375500794,0.0058913212746069385,0.0006449011324141703,0.01175467678953224,0.029766794034767986,al_basrah_large
day_of_week_Wednesday,0.0008058815906058245,0.004067974879920849,0.003515792813596545,0.006185324033656174,0.001402200959866476,0.013761935155847713,0.02973910943349358,al_basrah_large
n_Sub Handysize_lag24,0.009649098223081857,0.010433755243072414,0.006031893885339279,0.002870678037456356,7.841876049841135e-05,0.0,0.029063844149448317,al_basrah_large
total_vessels_anchor_lag6,0.009237640742876113,0.0,0.00227046418320515,0.0031998718553787305,0.0037079879465975085,0.010078951689401995,0.0284949164174595,al_basrah_large
month_of_year_February,0.0041098835720584665,0.00884148186220904,0.007560262291938103,0.001634145942590426,0.0016150314806214212,0.00432320992549721,0.02808401507491467,al_basrah_large
n_Aframax_lag0,0.008239094211028194,0.00044567502334084887,0.0033360609612446026,0.0001457500861911497,0.00018371687138478925,0.015714168188737842,0.028064465341927428,al_basrah_large
day_of_week_Sunday,0.0008058815906051804,0.008087296599118048,0.007304256701558398,5.922665058894166e-05,0.0019903010240215455,0.008815800008781231,0.027062762574673344,al_basrah_large
vessel_class,3.1449001078437602e-15,0.010192009409242843,0.007506424136664721,0.00727515155855854,0.0015590253843075464,0.0,0.026532610488776795,al_basrah_large
hour_of_day_2,0.0037156193200480136,0.000622406722413317,0.004597072726501627,0.008355660701349963,0.001306912152350841,0.007585435678414645,0.02618310730107841,al_basrah_large
n_ULCC_lag48,0.009367840373809942,0.0006670764624538053,0.0018695758360089726,0.0026622446460724566,0.0012542751599523363,0.009441674685028753,0.025262687163326265,al_basrah_large
n_Suezmax_lag6,0.0061294524605543434,0.0007477024809124891,0.003020892921546074,0.004031883973018144,0.004797246372200624,0.006147013784917451,0.024874191993149122,al_basrah_large
pred_berth_SPM1,0.015431103143654142,0.0004223681487033962,0.0023521083674261285,0.00464626359774433,0.0011253891075100422,0.0,0.023977232365038043,al_basrah_large
pred_berth_SPM1,0.015431103143654142,0.0004223681487033962,0.0023521083674261285,0.00464626359774433,0.0011253891075100422,0.0,0.023977232365038043,al_basrah_large
month_of_year_April,0.004109883572056826,0.0014184340051896533,0.00366643218204105,0.0002675578768195934,0.0007883951385461913,0.012621515419863703,0.022872218194517017,al_basrah_large
n_Sub Handysize_lag48,0.012590152180872154,0.0007402444915593371,0.0060318938853393,0.002870678037456356,2.4269472186203865e-05,0.0,0.02225723806741335,al_basrah_large
mean_wait_time6,9.664264406182711e-17,0.0006859356467180495,0.0006782917917632925,0.003958816317512351,0.010423846293927994,0.006390639430006063,0.022137529479927844,al_basrah_large
hour_of_day_18,0.0037156193200476766,0.0031269404127439804,0.006780156221985078,0.0014056393640410724,0.0006330390430979007,0.006320292771553463,0.021981687133469173,al_basrah_large
n_ULCC_lag12,0.007533658050104714,0.002867626113029126,0.0028128464649850864,0.004413262260845575,0.0006160864806091363,0.0024764051402430343,0.020719884509816672,al_basrah_large
month_of_year_September,0.004109883572058359,0.006912064296651168,0.005943624247152154,0.001061087612472134,0.0005685173557308902,0.001539716428259789,0.020134893512324493,al_basrah_large
hour_of_day_7,0.003715619320048159,0.0,0.0041466822320428915,0.0021611604459089435,0.0011949227558436864,0.008319094329191739,0.01953747908303542,al_basrah_large
n_ULCC_lag0,0.009903000256812879,0.0029647524352278878,0.0005580856734943476,0.0051485453590789714,0.0008437033134076936,0.0,0.019418087038021777,al_basrah_large
hour_of_day_16,0.0037156193200486446,0.0,0.0013026230311734065,0.004320481686563965,0.0010590449282014292,0.008651822921405676,0.019049591887393122,al_basrah_large
n_ULCC_lag6,0.0021177663059895454,0.002976027475454124,0.0021853882603022046,0.0014618840715982068,0.0005762796461977546,0.009624087339854514,0.01894143309939635,al_basrah_large
day_of_week_Tuesday,0.0008058815906065812,0.0005844043893014515,0.0015516797161160994,0.006348705071417205,0.0012128903507863868,0.007099006851249768,0.01760256796947749,al_basrah_large
day_of_week_Friday,0.0008058815906057561,0.0029095983684303637,0.003247549297988833,0.00023391177156245114,0.001560167172249857,0.00864710359715899,0.017404211797996248,al_basrah_large
pred_berth_berth2,0.015252226751572116,4.9882150403601494e-05,0.0008828842460262196,0.00021144555450392706,0.0007311064723313254,0.0,0.01712754517483719,al_basrah_large
pred_berth_berth2,0.015252226751572116,4.9882150403601494e-05,0.0008828842460262196,0.00021144555450392706,0.0007311064723313254,0.0,0.01712754517483719,al_basrah_large
pred_berth_SPM4,0.003814854195799225,0.0,0.0038906689052555466,0.00695510002704479,0.002415684893710318,0.0,0.01707630802180988,al_basrah_large
pred_berth_SPM4,0.003814854195799225,0.0,0.0038906689052555466,0.00695510002704479,0.002415684893710318,0.0,0.01707630802180988,al_basrah_large
n_ULCC_lag24,0.0027173255082700203,0.00396841899716775,0.002170573015609821,0.0024213380329528643,0.0006289437338796999,0.005150161067344699,0.017056760355224854,al_basrah_large
berth_1_vessel_class,6.331785186696992e-16,0.003902725127647112,0.004247122458019724,0.0004756371016371599,0.0012278691836131032,0.006877142042728268,0.016730495913646,al_basrah_large
hour_of_day_17,0.0037156193200482326,0.0,0.0035510738474256267,0.0003361997762685535,0.0009670630807337952,0.007628693691157352,0.01619864971563356,al_basrah_large
SPM_3_vessel_class,9.807094524267385e-16,0.002314423945213368,0.004244250018041152,0.003007888438563089,0.0009554061938756292,0.0049267462702156,0.015448714865909818,al_basrah_large
hour_of_day_11,0.003715619320049906,0.002916104572572472,0.004297065857000037,0.002052164097388275,0.001840206091744136,0.0,0.014821159938754824,al_basrah_large
SPM_1_vessel_class,3.8275667976701815e-16,0.0009555701982569035,0.001225198564092218,0.006853582428022481,0.0013286311005651997,0.0035069168614538615,0.013869899152391046,al_basrah_large
month_of_year_October,0.0041098835720571715,0.0,0.0006636072900151058,0.001759578134968455,0.000780015321048841,0.006402342803205682,0.013715427121295254,al_basrah_large
month_of_year_June,0.004109883572057324,0.0005360463759413751,0.000668598507868204,0.0072349492523386474,0.0011108057749057395,0.0,0.013660283483111291,al_basrah_large
pred_berth_SPM2,0.00610972325935221,0.0,0.002127499311978561,0.0032990237998971814,0.000880176026618357,0.0,0.01241642239784631,al_basrah_large
pred_berth_SPM2,0.00610972325935221,0.0,0.002127499311978561,0.0032990237998971814,0.000880176026618357,0.0,0.01241642239784631,al_basrah_large
n_Aframax_lag12,0.006653462126147152,0.0002669729394986042,0.0019156404477053536,0.0021289211039915473,0.0006180698073324954,0.00027573066340140013,0.011858797088076552,al_basrah_large
month_of_year_July,0.00410988357205694,0.0008434425501620514,0.002495199779033256,0.0004318375767118268,0.0011223216012786902,0.002354609534328771,0.011357294613571536,al_basrah_large
day_of_week_Monday,0.0008058815906063737,0.0,0.00035921694207011987,0.005279973578417697,0.0017250145803260925,0.0016994189953234173,0.0098695056867437,al_basrah_large
n_Panamax_lag6,0.009392729941378956,1.0782883970607543e-05,0.00018624164183842697,0.00020537197421430128,2.8267926729129604e-06,0.0,0.009797953234075204,al_basrah_large
month_of_year_March,0.004109883572057213,0.0,0.0013155354411226263,0.000797211247204503,0.0007182335804678146,0.0027279617489369525,0.00966882558978911,al_basrah_large
n_Aframax_lag24,0.0023906555439972958,0.0,0.00015578310859302503,0.0014709489064576647,0.0007123689607086513,0.004309773083604104,0.00903952960336074,al_basrah_large
n_Panamax_lag0,0.008598785669564532,0.0,0.00018624164183820693,0.00020537197421430128,0.0,0.0,0.00899039928561704,al_basrah_large
n_Handysize_lag0,0.0014604862515670805,0.0023896583609688197,0.0024227489850809124,0.002591613629675621,5.76501839496629e-06,0.0,0.0088702722456874,al_basrah_large
n_Handysize_lag6,0.00031283013201425743,0.00292570898160547,0.003119536300455913,0.001966248465979405,5.100698997503143e-07,0.0,0.008324833949954796,al_basrah_large
ShiptypeLevel5_Crude Oil Tanker,0.0003677990850869432,0.0,0.007202368063278971,4.778630967677146e-18,1.9421779365030205e-06,0.0,0.007572109326302422,al_basrah_large
ShiptypeLevel5_Crude/Oil Products Tanker,0.0003677990850821435,0.0,0.007202368063279067,0.0,0.0,0.0,0.0075701671483612105,al_basrah_large
n_Sub Handysize_lag6,0.0009075248673457674,0.0,0.003949399866873892,0.0026014099418901135,8.935973082507561e-05,0.0,0.007547694406934848,al_basrah_large
day_of_week_Thursday,0.0008058815906063544,0.0,0.0008350972201789674,0.0006560793101364361,0.0016938447110884129,0.002865306923202474,0.006856209755212644,al_basrah_large
n_Handysize_lag12,0.001353369886095652,0.0,0.00031771634921559064,0.0048055825883421,0.00017341238582450447,0.0,0.006650081209477848,al_basrah_large
n_Aframax_lag6,0.0017074102130157582,0.0009017263155365743,0.0009915902614682016,0.00037021930454538086,0.00033125339055924304,0.0020983094981061067,0.006400508983231265,al_basrah_large
n_Handysize_lag24,0.00037019683863362147,0.0016542485763593043,0.0018402515555046373,0.0004812950188237187,6.727895604990088e-07,0.0,0.00434666477888178,al_basrah_large
n_Handysize_lag48,0.0016619119255545922,0.00018942920289100455,0.0008974631096287831,0.00010307062032754705,2.2498648145870654e-05,0.0,0.0028743735065477976,al_basrah_large
