feature,linear_regression,lasso_regression,ridge_regression,support_vector_regression,random_forest,xgboost,summed_value,port_name
mean_wait_time24,7.615126526642881e-15,0.005625684079344976,0.005210486854636825,0.0020841726508349146,0.020921639979931156,0.005717542933628987,0.03955952649838447,al_basrah
hour_of_day_21,0.00013158641722721005,0.01258077798391784,0.010489697145213696,0.006707552286981915,0.000706125675747202,0.00746421613032595,0.03807995563941381,al_basrah
day_of_week_Wednesday,0.0009620368199938327,0.0039862359927939645,0.00409422615273463,0.009252265261149317,0.001977650875991946,0.017456673002443832,0.03772908810510752,al_basrah
sum_dwt_lag48,6.610014625340727e-14,0.0,0.0001923711237618718,0.00021057593314244267,0.026891690771459704,0.00914363874982675,0.03643827657825687,al_basrah
hour_of_day_5,0.00013158641725752866,0.009047063874456083,0.01039330677853873,0.00010387294879863528,0.005016532965636146,0.011409920457796234,0.036102283442483354,al_basrah
mean_wait_time48,2.2626273175409596e-15,0.0013857161651673327,0.0013203311742076415,0.002799022598838721,0.023566025246922452,0.006978619617843393,0.0360497148029818,al_basrah
n_Sub Handysize_lag0,0.004031309669427888,0.011866478723193035,0.01196829487189715,0.007033848157035498,6.16239828547365e-05,0.0,0.03496155540440831,al_basrah
hour_of_day_20,0.00013158641725501176,0.005774571906214601,0.007720161743567275,0.015530808349896532,0.0015634423486753635,0.00352461117498363,0.034245181940592416,al_basrah
n_Aframax_lag48,0.0027891189578483746,0.003931089198418206,0.003844290000293136,0.00596855210337282,0.0015886405662906041,0.014720216694453378,0.03284190752067652,al_basrah
month_of_year_May,0.00023310136813094895,0.006381715412900241,0.008674353528708727,0.009686824212412352,0.0008754816411259766,0.006468986579691305,0.03232046274296955,al_basrah
day_of_week_Monday,0.0009620368199802893,0.005927952509878614,0.005610978219105312,0.007726676788027909,0.002150277733883184,0.009620232689038138,0.031998154759913446,al_basrah
SPM_1_dwt,3.232371643503885e-16,0.002152977072159826,0.0018129366834943865,0.001043804087151731,0.01686558809253048,0.010058630560169486,0.03193393649550623,al_basrah
SPM_3_time,5.653570775335823e-16,0.0,0.0003872195940230326,0.0004909957016227684,0.01881375848029804,0.012086824776969473,0.03177879855291388,al_basrah
SPM_4_time,1.8976621567803784e-15,0.001138852184341616,0.0013872926799173148,0.002605498314135721,0.016016872738746468,0.01059388046131049,0.03174239637845351,al_basrah
day_of_week_Sunday,0.0009620368199977372,0.006228864828921662,0.006391237361959062,0.00708426601995917,0.00168538311444901,0.007881699154440798,0.03023348729972744,al_basrah
month_of_year_December,0.00023310136815295857,0.010257685629447075,0.007333992985553644,0.008791920171496069,0.0019336105731250653,0.0008225728864871894,0.029372883614262005,al_basrah
n_VLCC_lag48,0.010234810664465188,0.0018899828559573268,0.0011836206672113624,0.0012667117161162661,0.0058937855977038356,0.008027468648865268,0.028496380150319245,al_basrah
total_vessels_anchor_lag48,0.014871225261495357,0.002194422621495009,0.003054049790796622,0.0012228232845878568,0.004108083686829051,0.0019245606348862495,0.027375165280090145,al_basrah
n_VLCC_lag24,0.008928652617155329,0.0,0.004239214033558512,0.0033827966065659775,0.004509661441658318,0.006110964934596085,0.027171289633534223,al_basrah
vessel_class,1.5271671640449344e-14,0.007857937989021601,0.007394760291782518,0.008908573644613352,0.0024540184972378274,0.0,0.02661529042267057,al_basrah
n_Sub Handysize_lag24,0.005162841817996738,0.004919540032970232,0.0031191936218786893,0.0014027858681291683,5.240400405746592e-05,0.011721256408737234,0.026378021753769527,al_basrah
n_Aframax_lag0,0.007977714171689581,0.0036939501632656238,0.0021807729759552286,0.0008760155750117103,0.0009192077699396253,0.010694682084747272,0.02634234274060904,al_basrah
SPM_1_vessel_class,6.649578506092511e-15,0.003931265215834789,0.00370464375583984,0.005180807644135019,0.0013470918565381396,0.012043015286737565,0.026206823759092,al_basrah
mean_wait_time3,2.8362443507367998e-15,0.0026594711326961827,0.00232495393777137,0.0033342501800543824,0.007041251139310347,0.009705983861774901,0.02506591025161002,al_basrah
pred_berth_SPM4,0.0165555661437536,2.702955035526929e-06,0.0025558317199652083,0.00470743079424051,0.0012397733683803245,0.0,0.025061304981375168,al_basrah
pred_berth_SPM4,0.0165555661437536,2.702955035526929e-06,0.0025558317199652083,0.00470743079424051,0.0012397733683803245,0.0,0.025061304981375168,al_basrah
n_ULCC_lag24,0.0029856545800382973,0.0028583412960182155,0.004214468047824589,0.007472132293624979,0.0010708231441305166,0.005939015135183665,0.024540434496820262,al_basrah
n_Aframax_lag24,0.002516597701270447,0.0019842641859231826,0.003738331878373396,0.0069159590884047785,0.0013349804864374044,0.007987103804040054,0.024477237144449264,al_basrah
mean_wait_time6,2.070167844854936e-15,0.0010106649259229176,0.0009642278540998098,0.0009023334949162365,0.01212242512159223,0.009109704243059723,0.02410935563959299,al_basrah
n_Aframax_lag12,0.007226054952189991,0.0027613406223055657,0.0033628742599783974,0.002574555194274974,0.0006355173138149862,0.00744850324781695,0.024008845590380863,al_basrah
n_Sub Handysize_lag6,0.01207933175739006,0.0,0.00012637315020104577,0.0014335567876828613,9.52696295343928e-05,0.010204034592214813,0.023938565917023175,al_basrah
pred_berth_berth3,0.0032404869829770495,5.156637474410582e-05,0.007327122081573294,0.011322754900025952,0.0008891847608013216,0.0,0.022831115100121726,al_basrah
pred_berth_berth3,0.0032404869829770495,5.156637474410582e-05,0.007327122081573294,0.011322754900025952,0.0008891847608013216,0.0,0.022831115100121726,al_basrah
n_Panamax_lag24,0.022173796454932244,0.0,0.0,0.0,0.0,0.0,0.022173796454932244,al_basrah
pred_berth_SPM3,0.006930736065868826,2.8023715297731043e-06,0.005924224849228011,0.00701053293468205,0.001617869404624786,0.0,0.021486165625933445,al_basrah
pred_berth_SPM3,0.006930736065868826,2.8023715297731043e-06,0.005924224849228011,0.00701053293468205,0.001617869404624786,0.0,0.021486165625933445,al_basrah
hour_of_day_11,0.00013158641725395298,0.001084266824460225,0.00592495919923333,0.0008716832747311616,0.0011832791757747409,0.011657475974323057,0.020853250865776468,al_basrah
day_of_week_Thursday,0.0009620368199909107,0.0002583995159685967,0.0013166337292024616,0.00812389503208529,0.0010034546154238514,0.008199286961812963,0.019863706674484075,al_basrah
ShiptypeLevel5_Crude/Oil Products Tanker,0.015039012428749797,0.0,0.002607858820633606,0.0012879425577924243,4.249364095717079e-06,0.0,0.018939063171271545,al_basrah
month_of_year_October,0.00023310136813871837,0.0,0.0031251197709030844,0.003789443035619092,0.0008858156345694165,0.00959976179632079,0.017633241605551103,al_basrah
berth_1_vessel_class,6.691137972152015e-15,0.004112300555308818,0.004909324575105812,0.0033702098799404108,0.001154004056943302,0.00372833120395472,0.017274170271259756,al_basrah
hour_of_day_16,0.00013158641723483937,0.0055327624960246884,0.0060744041494944145,0.0033102665023312973,0.000305586055814074,0.0019179295674912283,0.01727253518839054,al_basrah
hour_of_day_10,0.00013158641724173609,0.0,0.0008937055711729535,0.0020598363030220317,0.00044990884175259325,0.013637007200512589,0.017172044333701904,al_basrah
pred_berth_berth4,0.004620772508639155,0.0004603361800198014,0.00359819443270284,0.0077193782990750024,0.00047255495393480444,0.0,0.0168712363743716,al_basrah
pred_berth_berth4,0.004620772508639155,0.0004603361800198014,0.00359819443270284,0.0077193782990750024,0.00047255495393480444,0.0,0.0168712363743716,al_basrah
pred_berth_berth1,0.004293142406723944,0.0018848705673375273,0.00355625337010341,0.005876317531011371,0.00037734593709760927,0.0,0.01598792981227386,al_basrah
pred_berth_berth1,0.004293142406723944,0.0018848705673375273,0.00355625337010341,0.005876317531011371,0.00037734593709760927,0.0,0.01598792981227386,al_basrah
pred_berth_berth2,0.01130613380864946,0.0007692572424010354,0.002809729024755002,0.00017220257317990506,0.0006859976234626799,0.0,0.015743320272448083,al_basrah
pred_berth_berth2,0.01130613380864946,0.0007692572424010354,0.002809729024755002,0.00017220257317990506,0.0006859976234626799,0.0,0.015743320272448083,al_basrah
hour_of_day_18,0.00013158641724396022,0.0,0.000952878548508377,0.003371922236932159,0.001027107514791085,0.009909081954768353,0.015392576672243934,al_basrah
day_of_week_Saturday,0.0009620368199813403,0.006076685456121088,0.0056278443307707865,0.0012719111547974274,0.001428694463204606,0.0,0.015367172224875249,al_basrah
month_of_year_September,0.00023310136813451188,0.00236792868661694,0.005353591532679485,0.006388290759686105,0.001013241160300067,0.0,0.01535615350741711,al_basrah
hour_of_day_8,0.0001315864172502946,0.0023638507852728205,0.005287556873791038,0.001953521481090569,0.0016953729201182567,0.003899168867850857,0.015331057345373836,al_basrah
n_Handysize_lag6,0.005199287419043019,0.0034136970564274368,0.003738885117394668,0.00287511226441829,0.0,0.0,0.015226981857283413,al_basrah
month_of_year_March,0.00023310136813841652,0.0,0.002937217595550425,0.0005197791179344639,0.0007921335176151476,0.010338980700803356,0.014821212300041808,al_basrah
n_ULCC_lag12,0.008642060409530855,0.0,0.0017295044540171702,0.0032346690404438903,0.00085164134468562,0.0,0.014457875248677537,al_basrah
pred_berth_SPM1,0.009276496243654248,0.00024848238571387253,0.0002308593478317104,0.0028767827377815833,0.0014639652938784591,0.0,0.014096586008859874,al_basrah
pred_berth_SPM1,0.009276496243654248,0.00024848238571387253,0.0002308593478317104,0.0028767827377815833,0.0014639652938784591,0.0,0.014096586008859874,al_basrah
month_of_year_February,0.00023310136814095516,0.0,0.0010963666533482395,0.0003830814384958104,0.0008718334084120583,0.011039670571481516,0.013624053439878579,al_basrah
day_of_week_Tuesday,0.0009620368199886289,0.0,0.00030862004977139464,0.002240330208640233,0.0014320676361300527,0.008459845139840123,0.013402899854370431,al_basrah
n_Handysize_lag0,0.0016058241749360084,0.0022649904522451703,0.0020886312263444797,0.006399272901408801,1.0131689741567957e-05,0.0,0.012368850444676028,al_basrah
hour_of_day_4,0.0001315864172497159,0.0008426906051629549,0.004079074674518805,0.00475822744337449,0.0016577658053150556,0.000880810516480079,0.0123501554621011,al_basrah
n_Sub Handysize_lag48,0.007757780123209127,0.0,0.0031191936218787,0.0014027858681291683,3.51145436016938e-05,0.0,0.012314874156818688,al_basrah
pred_berth_SPM2,0.00807665465356189,4.658147589046213e-06,0.0013839941267042633,0.00046631056764145386,0.0014132830223961518,0.0,0.011344900517892805,al_basrah
pred_berth_SPM2,0.00807665465356189,4.658147589046213e-06,0.0013839941267042633,0.00046631056764145386,0.0014132830223961518,0.0,0.011344900517892805,al_basrah
day_of_week_Friday,0.0009620368199878633,0.0,0.00025465464424975786,0.003998200824432961,0.0014863253838697996,0.004043086052952859,0.01074430372549324,al_basrah
hour_of_day_17,0.00013158641724069807,0.0006371054298290392,0.0017510205244456812,0.0014914295713306942,0.0012778542277804782,0.0045801920130303445,0.009869188183656936,al_basrah
n_Handysize_lag12,0.0015180601774118668,0.00024398575912095718,0.00048302945241983494,0.006261349892569847,0.00010796409937697847,0.0,0.008614389380899486,al_basrah
n_Handysize_lag24,0.0004403047488023022,0.0026908889069069235,0.002160758952027658,0.001944541051572883,0.0,0.0,0.0072364936593097675,al_basrah
n_ULCC_lag48,0.0033482479088253925,0.0,0.00025506960826690285,0.001471252793710804,0.0012827105119312594,0.0006576663620369629,0.007014947184771321,al_basrah
n_Handysize_lag48,0.0006201168976538938,0.001230575271657104,0.001213555987175411,0.0038463463648612433,6.950618906558614e-05,0.0,0.006980100710413238,al_basrah
n_Panamax_lag48,0.004129479487356088,0.0,0.0,0.0,0.0,0.0,0.004129479487356088,al_basrah
hour_of_day_7,0.00013158641724222625,0.0,6.23062043120551e-05,0.00028836336608086563,0.0010752156533571423,0.0,0.0015574716409922891,al_basrah
