feature,linear_regression,lasso_regression,ridge_regression,support_vector_regression,random_forest,xgboost,summed_value,port_name
berth_6_dwt,3.102802257317466e-13,0.008949767622716393,0.010046722514517771,0.0018270111971028828,0.012191053768565836,0.009398830640504561,0.042413385743717724,fujairah
hour_of_day_14,0.0006447792351007297,0.013265523954229202,0.01059004499472119,0.0061003519584648756,0.0019382770634035309,0.008077026032799084,0.04061600323871861,fujairah
n_Panamax_lag6,0.003112665113157706,0.001524946390466185,0.009171623907476207,0.008508075849724007,0.003581941009253218,0.01394559277439876,0.03984484504447608,fujairah
pred_berth_berth7,0.02505032384185147,0.0,0.005376881217844633,0.00864687391392975,0.0006995581484676253,0.0,0.039773637122093475,fujairah
pred_berth_berth7,0.02505032384185147,0.0,0.005376881217844633,0.00864687391392975,0.0006995581484676253,0.0,0.039773637122093475,fujairah
SPM_4_vessel_class,8.23799015151006e-13,0.011147880228115626,0.010715300404763397,0.010792306813120782,0.0011026195870588271,0.005552506398745584,0.03931061343262801,fujairah
berth_3_time,7.991978524851131e-14,0.0044943252622469294,0.0035672582341255516,0.0013195296558588345,0.016230963558876817,0.01266592351758577,0.03827800022877382,fujairah
hour_of_day_8,0.0006447792358941167,0.01844687748804637,0.013344496871214796,0.005396463238669658,0.0004285559680033344,0.0,0.03826117280182827,fujairah
sum_dwt_lag6,5.975290292388054e-13,0.0,0.005945403202866689,0.008471638941144985,0.014112918415186797,0.009588933173950877,0.03811889373374688,fujairah
berth_8_dwt,4.0876968533993754e-13,0.00812940164600636,0.0073912670195382,0.0058634548766774855,0.004955031708633976,0.011420664063963215,0.037759819315228,fujairah
ShiptypeLevel5_Chemical/Products Tanker,0.016488196036120454,0.0,0.004745094144764966,0.009958915842886917,0.000751044281725823,0.004530777208317776,0.03647402751381594,fujairah
n_Handysize_lag0,0.005863340716209396,0.003677747611311046,0.009196733125950604,0.0061890038656474775,0.0026857335584504756,0.008489916109200404,0.036102474986769405,fujairah
berth_8_time,7.804183494339815e-14,0.003940919418195103,0.0034952587329277122,0.005854932051211299,0.012043228852550962,0.010506305818818553,0.03584064487378167,fujairah
mean_wait_time12,5.629706776191819e-15,0.0,0.0007166188134821569,0.003458605718684107,0.02081564182475715,0.01040313636843327,0.03539400272536231,fujairah
n_Panamax_lag24,0.012748392328260945,0.0,0.00021908801819679107,0.0033294774778121006,0.005033918405129188,0.012939694259705918,0.034270570489104944,fujairah
ShiptypeLevel5_Products Tanker,0.01648819603621619,0.004425030079151978,0.006016547299829771,0.0006154907451640418,0.0018266284890117704,0.00480746419117092,0.03417935684054467,fujairah
mean_wait_time24,2.5482549234840213e-14,0.0015016066578317174,0.0011059798827695562,0.005337658151539163,0.019853301487750528,0.005476417224601512,0.03327496340451796,fujairah
hour_of_day_22,0.0006447792352871787,6.940414553072906e-05,0.0063640282387380075,0.004204830870054115,0.0037276691519185245,0.01813796517223323,0.03314867681376178,fujairah
berth_1_vessel_class,4.4705214342794495e-13,0.007715639641374431,0.012052276193591374,0.006391488885386987,0.0022879170118119334,0.004645538606819811,0.03309286033943159,fujairah
berth_4_vessel_class,3.2517579213738886e-13,0.010738229814314538,0.006617330739651407,0.010083423912628293,0.001239925169512778,0.003919183840068912,0.032598093476501104,fujairah
month_of_year_September,0.00266754548287909,0.010371996899640794,0.009839704950817256,0.008614590514781589,0.0006455706551700315,0.0,0.032139408503288766,fujairah
pred_berth_SPM4,0.005515314980103879,0.0030086835974907572,0.010547359225012697,0.012259584377715701,0.0007572587239003511,0.0,0.03208820090422339,fujairah
pred_berth_SPM4,0.005515314980103879,0.0030086835974907572,0.010547359225012697,0.012259584377715701,0.0007572587239003511,0.0,0.03208820090422339,fujairah
berth_1_time,7.038211360345104e-14,0.0037018660657686807,0.002497000768981219,0.0028708992850761026,0.013656023524914844,0.008284992051803199,0.031010781696614427,fujairah
hour_of_day_6,0.000644779235196995,0.015592227973616736,0.010920309969160309,0.0011442689024645926,0.0017796987310938564,0.0,0.030081284811532487,fujairah
ShiptypeLevel5_Crude/Oil Products Tanker,0.016488196036040754,0.0,0.0028390461280924377,0.003708032197886702,0.0012818359430768489,0.005614712603616721,0.029931822908713462,fujairah
mean_wait_time6,5.335574962714623e-14,0.0033315300394820852,0.002774364683036991,0.003619241092939209,0.012044413161432876,0.007791708795493522,0.02956125777243804,fujairah
hour_of_day_4,0.0006447792352823596,0.002190125623560777,0.008903852108640553,0.00450386739546162,0.0025552684487380236,0.010648747568963831,0.029446640380647166,fujairah
SPM_2_time,1.097434878516148e-14,0.0031916417226037284,0.0016070419357758251,0.007217402669794517,0.008102513343558866,0.00928993702202158,0.029408536693765492,fujairah
berth_6_time,7.381065834620552e-15,0.002528359571126804,0.0016426036012222051,0.006269352826029632,0.01091946130568507,0.007307599294645031,0.028667376598716123,fujairah
berth_5_time,2.4298361137119e-14,0.0,0.0002858821452391449,0.0075379182321146385,0.006436184666881452,0.014317274933123623,0.028577259977383158,fujairah
hour_of_day_19,0.0006447792357358442,0.011966115971919501,0.010136493990445082,0.005179983196102485,0.0004387951726802766,0.0,0.028366167566883184,fujairah
mean_wait_time48,1.2557626562460977e-14,0.0007312756541636002,0.0007793778495313794,0.002146430261043763,0.016839445815353456,0.007277264781936722,0.027773794362041478,fujairah
ShiptypeLevel5_Crude Oil Tanker,0.01648819603594212,0.0,0.00023691790796809552,0.009550599187070075,0.001424159534322423,0.0,0.027699872665302716,fujairah
n_Sub Handysize_lag24,0.016044862065329617,0.0,0.005258009260023133,0.003354008414864352,0.002174463067719144,0.0005741104150039505,0.027405453222940197,fujairah
n_Handysize_lag12,0.021039133471608785,0.0,0.00346286142846783,0.00034740418982815634,0.0025179300506999783,0.0,0.02736732914060475,fujairah
n_Panamax_lag0,0.007021596793387166,0.0,0.0039303141079547665,0.0006669165675735897,0.00599747214563721,0.009406641775109243,0.027022941389661978,fujairah
SPM_3_vessel_class,4.809034954067409e-13,0.00547569442641059,0.008536046842336106,0.011583201436685462,0.0011844892670368288,0.0,0.026779431972949887,fujairah
SPM_1_time,1.9308525548161585e-15,0.0,0.00034204791986485226,0.0016712170322468734,0.010559897617623206,0.013366895723435128,0.02594005829317199,fujairah
month_of_year_October,0.0026675454828222764,0.0006004134859560244,0.00509886495372848,0.014691714029758716,0.0007873855649657064,0.0016349130486171476,0.02548083656584835,fujairah
month_of_year_January,0.002667545482940788,0.009721239502407207,0.009049429013196905,0.001162718260436797,0.002782244573043264,0.0,0.025383176832024963,fujairah
hour_of_day_1,0.0006447792353233761,0.0,0.004655400776835055,0.012547928803682898,0.0015538558253765235,0.005593973494839034,0.024995938136056887,fujairah
SPM_3_time,2.5776031369874604e-14,0.0004990353438815379,0.002118147566629684,0.00952701412248409,0.006958867785858443,0.005601533187695885,0.024704598006575415,fujairah
pred_berth_SPM1,0.007319931879473415,0.0,0.007609730897814722,0.009423682015121167,0.0001729797895494191,0.0,0.024526324581958723,fujairah
pred_berth_SPM1,0.007319931879473415,0.0,0.007609730897814722,0.009423682015121167,0.0001729797895494191,0.0,0.024526324581958723,fujairah
n_ULCC_lag12,0.002450710940701234,0.01257409493644636,0.007011111194509142,0.0018856123284896394,0.00042189087279468046,0.0,0.02434342027294106,fujairah
n_Handysize_lag6,0.0026283913008682824,0.004117635765091434,0.0064735046329428125,0.0008978520037513511,0.002401286287271452,0.0076146232079156,0.02413329319784093,fujairah
SPM_2_dwt,4.4808298260835466e-13,0.0,0.002612266673566798,0.003918090619877089,0.008520393306687303,0.008944452192169591,0.023995202792748867,fujairah
n_Handysize_lag24,0.010782137607104546,0.0,0.0009817407765136987,0.0006095004684066879,0.006336116057153387,0.004878661372694245,0.023588156281872566,fujairah
berth_7_vessel_class,4.110489218664181e-13,0.0008209349166138547,0.007067014102884739,0.001347307383327175,0.001981714588200207,0.012252838573829883,0.023469809565266904,fujairah
n_ULCC_lag24,0.0012693705400049892,0.011923024065655605,0.007766603177468105,0.002364312321372941,0.0001003195699059467,0.0,0.02342362967440759,fujairah
SPM_4_dwt,6.421790396477418e-13,0.0,0.0031634263388590697,0.0010499242344586982,0.00784703044490252,0.0112919868153443,0.023352367834206765,fujairah
berth_4_time,9.089250042998165e-14,0.0024016761472622195,0.002987909468594245,0.0019643169786027898,0.008581541533579828,0.0072373566246798126,0.023172800752809787,fujairah
month_of_year_July,0.0026675454826715008,0.0,0.004358086799561564,0.005623581414330975,0.0013617037688582537,0.009026884467944479,0.023037801933366773,fujairah
total_vessels_anchor_lag6,0.008805429371159482,0.0,0.001097102005433972,0.000546952113007284,0.00513399536567692,0.007403671801697834,0.022987150656975493,fujairah
pred_berth_berth2,0.00890046957772297,2.4601922319404374e-05,0.010293865066112209,0.0026027924712008145,0.0009314783147049296,0.0,0.022753207352060323,fujairah
pred_berth_berth2,0.00890046957772297,2.4601922319404374e-05,0.010293865066112209,0.0026027924712008145,0.0009314783147049296,0.0,0.022753207352060323,fujairah
day_of_week_Friday,0.004085073275275955,0.004032852856473083,0.004976584171478038,0.00025616076786488687,0.0020866702252291033,0.007246233969003655,0.022683575265324718,fujairah
berth_9_time,8.625494713972165e-14,0.0030554512311978784,0.002810745965263478,0.0023262176980321497,0.009908947596464155,0.004518666903367038,0.022620029394410955,fujairah
SPM_3_dwt,4.055536500861446e-13,0.0,0.0031121509439334272,0.00410883430282459,0.0082173419242857,0.007028334550334814,0.022466661721784083,fujairah
hour_of_day_9,0.0006447792357499483,0.0027710765257909276,0.009246280259155224,0.00440704284600722,0.0011956588724177319,0.004060842252461337,0.022325679991582387,fujairah
berth_1_dwt,3.5125699763890533e-13,0.0,0.00736061612580134,0.0011461529310011185,0.008486068749464481,0.005205908939159449,0.02219874674577765,fujairah
SPM_1_dwt,4.330686788198543e-13,0.00436586886828265,0.005634470033416576,0.002327025492548275,0.005200196254399148,0.004435273346448526,0.021962833995528244,fujairah
berth_10_dwt,3.5717439328269616e-13,0.004010770757460883,0.004628516019764556,0.0006299920601149778,0.0031482356540970683,0.009432385541752377,0.02184990003354704,fujairah
day_of_week_Thursday,0.004085073275156597,0.0,0.002318463267757764,0.003478786378523726,0.0023200896461253277,0.009488402894834155,0.021690815462397567,fujairah
hour_of_day_15,0.0006447792354914741,0.0,0.0001019706334778564,0.0050105414555130946,0.0006972909921713232,0.015224285276729798,0.021678867593383545,fujairah
ShiptypeLevel5_Chemical Tanker,0.016488196034977805,0.0,0.003764154089220744,0.000894741598968603,1.3884851536606242e-06,0.0,0.021148480208320813,fujairah
pred_berth_berth3,0.0025924521751734754,0.005117126016376426,0.002592616085223503,0.009874843427461548,0.0006983428361450237,0.0,0.020875380540379972,fujairah
pred_berth_berth3,0.0025924521751734754,0.005117126016376426,0.002592616085223503,0.009874843427461548,0.0006983428361450237,0.0,0.020875380540379972,fujairah
hour_of_day_17,0.0006447792356443501,0.0014328391768734883,0.007372135024872368,0.004023048885065132,0.0015074501960916933,0.005859928266936274,0.020840180785483303,fujairah
berth_2_time,7.93120611144503e-14,0.0008716495573551497,0.0012977976363043044,0.0013886178248275743,0.012841123448459411,0.004103686959207798,0.020502875426233552,fujairah
n_Suezmax_lag6,0.002409320373178006,0.0,0.0005037963234059685,0.0034156212270378323,0.0018522740729797046,0.012317945546095688,0.020498957542697198,fujairah
berth_9_dwt,1.9289142731380397e-13,0.0,0.0025241100521166742,0.002342877888751795,0.007941059082166333,0.007689711450486581,0.020497758473714274,fujairah
day_of_week_Saturday,0.0040850732752231965,0.0,0.002980464871995025,0.003276877919790941,0.0010742145002055872,0.008732748878417452,0.0201493794456322,fujairah
month_of_year_March,0.002667545482543574,0.008217919878359937,0.0078068831643536285,8.969618074008588e-05,0.0002867679804185061,0.0007447152728597576,0.019813527959275493,fujairah
berth_7_time,6.978559239088315e-14,0.0003635685606968249,0.0020983757438699305,0.005795177824242275,0.007552307216277727,0.003997722878857939,0.019807152224014482,fujairah
berth_7_dwt,3.202277986181204e-13,0.0,0.004977590222589949,0.0003218020131413187,0.009441050437260564,0.00474325370544449,0.01948369637875655,fujairah
ShiptypeLevel5_Bulk/Oil/Chemical Carrier (CLEANBU),0.016488196035211553,0.0,0.0018831842676921833,0.000894741598968603,3.339607835086837e-07,0.0,0.019266455862655848,fujairah
ShiptypeLevel5_Asphalt/Bitumen Tanker,0.01648819603670842,0.0,0.0012999211657877205,0.000894741598968603,0.0003159953399495544,0.0,0.018998854141414296,fujairah
hour_of_day_10,0.0006447792352639302,0.005377631962195298,0.007538075368491994,0.004004923662062281,0.0010601872505139086,0.0,0.018625597478527413,fujairah
berth_6_vessel_class,2.6546587644520996e-13,0.0,0.005082866434483727,0.00018007254528114254,0.0019428436916572392,0.01123030815460178,0.018436090826289355,fujairah
SPM_4_time,7.944597538397752e-14,0.0,0.0012270610878926146,0.0033507390817339015,0.005988648786212879,0.007663193533385226,0.018229642489304067,fujairah
hour_of_day_23,0.0006447792357514034,0.005918361894160064,0.009035220889138069,0.001804843308710982,0.0007791122295879259,0.0,0.018182317557348445,fujairah
n_Sub Handysize_lag0,0.008968353703200904,0.0,0.0005222915353957276,0.0024122496033681154,0.0026339099708423837,0.0033031962855058204,0.017840001098312953,fujairah
n_Aframax_lag6,0.0040979122395279725,0.0,0.0037863633849710915,0.0010364161025209094,0.0028924459958666526,0.005558473788380124,0.01737161151126675,fujairah
n_ULCC_lag6,0.00032021953606808365,0.0034005187238754066,0.0041543130837072145,0.006958870197610705,0.0007628318101103608,0.0017520347356414744,0.017348788087013248,fujairah
month_of_year_May,0.0026675454827349535,0.0,0.0011023623096561928,0.006879267778088345,0.0008241983606515437,0.005593065403295913,0.017066439334426947,fujairah
day_of_week_Tuesday,0.004085073275164614,0.0,0.0006356572344596435,0.0004409116836462989,0.0008898322224163044,0.010742722955131373,0.016794197370818234,fujairah
pred_berth_berth10,0.008313627010750911,0.0,0.005056462311965357,0.002684224796905809,0.0005214372716928648,0.0,0.016575751391314942,fujairah
pred_berth_berth10,0.008313627010750911,0.0,0.005056462311965357,0.002684224796905809,0.0005214372716928648,0.0,0.016575751391314942,fujairah
day_of_week_Monday,0.004085073275122437,0.0007747311081576411,0.003461856173307113,0.0010816552954428535,0.0010153154362417232,0.006107237666348328,0.016525868954620094,fujairah
hour_of_day_21,0.0006447792356008727,0.0008035409598653919,0.0063770575276128555,0.007421276616809895,0.0010756552228985035,0.0,0.016322309562787518,fujairah
day_of_week_Wednesday,0.004085073275096552,0.0006063122076440636,0.003902524357296398,0.006423965378332087,0.0006250548542277752,0.0004233841730308851,0.01606631424562776,fujairah
hour_of_day_5,0.0006447792356215029,0.0,0.0069512505414838525,0.008052674390717426,0.00028588071465659954,0.0,0.015934584882479383,fujairah
hour_of_day_20,0.0006447792355421297,0.0,0.003022378318621667,0.0006874333631833641,0.0009064828844229952,0.010238883980831094,0.01549995778260125,fujairah
berth_4_dwt,1.5673308166838581e-13,0.0,0.0013074524343022042,0.0019929385078586454,0.007723238123815626,0.004302102060128984,0.015325731126262192,fujairah
SPM_2_vessel_class,4.454730872197308e-13,0.0,0.0038773450026556217,0.007402829415283078,0.0009305883655899631,0.002735463787143924,0.014946226571118059,fujairah
hour_of_day_0,0.0006447792353450408,0.0,0.0049194086898699555,0.0002965575087279083,0.0012788343664905753,0.007619374006324104,0.014758953806757584,fujairah
berth_3_vessel_class,1.23560544707795e-13,0.002335533522211982,0.0023871284726703556,0.001924876179239371,0.0010250538743876926,0.006686571058350697,0.01435916310698366,fujairah
berth_8_vessel_class,2.999408750113292e-13,0.0,0.0018334123270974823,0.002297691856912676,0.0009369175809385259,0.009050358489271632,0.014118380254520257,fujairah
berth_3_dwt,5.384805670745195e-14,0.0,0.0003800402514003099,0.0016454250333048969,0.008157274731847486,0.0037249687834201204,0.013907708800026663,fujairah
mean_wait_time3,1.368309047707831e-14,0.00045485282906561846,0.0006472161800290181,7.732116203396714e-05,0.008095167082440883,0.004498251284068769,0.013772808537651938,fujairah
SPM_1_vessel_class,3.856490790004402e-13,0.0,0.0036494368696841544,0.006251285612744056,0.0008452595241360405,0.0029176321245916684,0.013663614131541569,fujairah
hour_of_day_18,0.0006447792353728987,0.0,0.004163596783337056,0.001766602938933459,0.0013514943466064646,0.0056906175483263256,0.013617090852576204,fujairah
pred_berth_berth6,0.0014745639654203024,0.0,0.003324261817738291,0.00791552486532702,0.00045309460991900324,0.0,0.013167445258404617,fujairah
pred_berth_berth6,0.0014745639654203024,0.0,0.003324261817738291,0.00791552486532702,0.00045309460991900324,0.0,0.013167445258404617,fujairah
month_of_year_August,0.00266754548274947,0.0,0.00048759992878184404,0.00024266665153855637,0.0015343891580781798,0.008047453098461603,0.012979654319609653,fujairah
n_ULCC_lag0,0.0006676373007308992,0.002171528616609525,0.004774528150735322,0.0049910123848985,0.00019741086916518494,0.0,0.01280211732213943,fujairah
pred_berth_SPM3,0.003544568055097261,0.0,0.0046175585653544125,0.003578966395874412,0.0005089948368625949,0.0,0.012250087853188681,fujairah
pred_berth_SPM3,0.003544568055097261,0.0,0.0046175585653544125,0.003578966395874412,0.0005089948368625949,0.0,0.012250087853188681,fujairah
pred_berth_berth4,0.0011021162862513481,0.0008774207461997064,0.009670629966139519,6.296399632229981e-05,0.0003034574292682212,0.0,0.012016588424181095,fujairah
pred_berth_berth4,0.0011021162862513481,0.0008774207461997064,0.009670629966139519,6.296399632229981e-05,0.0003034574292682212,0.0,0.012016588424181095,fujairah
berth_5_vessel_class,2.701628279568973e-13,0.0,0.0033201427842119084,0.00019972529240199676,0.0005044975805123104,0.007921109422679271,0.011945475080075648,fujairah
n_Sub Handysize_lag6,0.003959439784691856,0.0,0.0012061182236797166,0.004900393917465593,0.0016900622614688117,0.0,0.011756014187305978,fujairah
month_of_year_December,0.0026675454827679627,0.0,0.0019046320973821437,0.005987865673226222,0.0010960042633659116,0.0,0.01165604751674224,fujairah
pred_berth_berth9,0.0013440557480928837,0.0,0.00460387037264565,0.004821559586847879,0.0008424185750078581,0.0,0.01161190428259427,fujairah
pred_berth_berth9,0.0013440557480928837,0.0,0.00460387037264565,0.004821559586847879,0.0008424185750078581,0.0,0.01161190428259427,fujairah
pred_berth_berth8,0.00905262326755568,0.0,0.0006309512881443634,0.0008680059054110028,0.0003943341511071969,0.0,0.010945914612218244,fujairah
pred_berth_berth8,0.00905262326755568,0.0,0.0006309512881443634,0.0008680059054110028,0.0003943341511071969,0.0,0.010945914612218244,fujairah
month_of_year_November,0.002667545482795978,0.0,0.002241214821145182,0.004018955578178059,0.0009496998540778658,0.0,0.009877415736197085,fujairah
hour_of_day_2,0.0006447792353602854,0.0,0.0020254475353101344,0.005638038567755705,0.0015375041794060194,0.0,0.009845769517832144,fujairah
berth_9_vessel_class,2.388578679641796e-13,0.0,0.002718664999782063,0.00417491245451044,0.001288506477137272,0.0012716856186630436,0.009453769550331677,fujairah
berth_10_vessel_class,2.6355211847114197e-13,0.0,0.0012890278115004154,0.00012640687868141183,0.0007221203951466975,0.0072918827347802345,0.00942943782037231,fujairah
berth_10_time,9.565412810960862e-15,0.0,0.00042154977735348856,0.00019860246589839913,0.00506131019309558,0.0035056540378360958,0.009187116474193128,fujairah
month_of_year_February,0.002667545482778706,0.0,0.0019751549593287543,0.004058844341710517,0.00043480151620209915,0.0,0.009136346300020077,fujairah
day_of_week_Sunday,0.004085073275230663,0.0,0.002361451989347667,0.0005652054596788701,0.0009758865807384669,0.0,0.007987617304995667,fujairah
hour_of_day_13,0.0006447792354988451,0.0,0.0004696122488581588,0.005508639705822081,0.0007240008166778814,0.0,0.007347032006856967,fujairah
hour_of_day_7,0.0006447792356149585,0.0,0.0051931593738173965,0.00037410816291627536,0.0004298989393444901,0.0,0.006641945711693121,fujairah
n_ULCC_lag48,0.0019308107706138224,0.0,0.0006982338309285396,0.003113514940115671,0.000101009412899359,0.0,0.005843568954557392,fujairah
hour_of_day_3,0.0006447792355092824,0.0,0.0016612904676942938,0.0020059492011861727,0.0008803752482873269,0.0,0.005192394152677075,fujairah
hour_of_day_16,0.0006447792355360465,0.0,0.0022470444164282297,0.001013717934600285,0.0011498289572989275,0.0,0.005055370543863489,fujairah
pred_berth_berth1,0.002217000537323702,0.0,0.0005436492654899326,0.0015022618924707917,0.0002762120406438424,0.0,0.004539123735928269,fujairah
pred_berth_berth1,0.002217000537323702,0.0,0.0005436492654899326,0.0015022618924707917,0.0002762120406438424,0.0,0.004539123735928269,fujairah
