feature,linear_regression,lasso_regression,ridge_regression,support_vector_regression,random_forest,xgboost,summed_value,port_name
berth_5_vessel_class,1.4017204118468343e-17,0.002371929668687524,0.008067211214938197,0.0065952346212967946,0.0007388310351813171,0.007132661294217587,0.024905867834321433,ras_tanurah_large
hour_of_day_9,0.0010318647995344217,0.0,0.012921150108433936,0.009910007378255268,0.00027431073661924384,0.0,0.02413733302284287,ras_tanurah_large
pred_berth_SPM3,0.007159245525778758,0.0,0.010459860336660484,0.00575236584452881,0.0003277713514126847,0.0,0.023699243058380736,ras_tanurah_large
pred_berth_SPM3,0.007159245525778758,0.0,0.010459860336660484,0.00575236584452881,0.0003277713514126847,0.0,0.023699243058380736,ras_tanurah_large
pred_berth_SPM2,0.001293849307503173,0.0,0.0070838282766883245,0.015091520838489622,0.00017696951233294662,0.0,0.023646167935014065,ras_tanurah_large
pred_berth_SPM2,0.001293849307503173,0.0,0.0070838282766883245,0.015091520838489622,0.00017696951233294662,0.0,0.023646167935014065,ras_tanurah_large
berth_2_time,1.5057709703619809e-15,0.0,0.007940675607541978,0.0024454247087450833,0.004442651805319311,0.008631151176545296,0.023459903298153173,ras_tanurah_large
hour_of_day_1,0.0010318647995327078,0.0,0.009192317976741892,0.009355565497921683,0.0006593342915023235,0.003046972580263871,0.023286055145962478,ras_tanurah_large
pred_berth_SPM1,0.01175989146834766,0.0,0.005167066454660785,0.005771071287695743,0.00010598447645149461,0.0,0.022804013687155688,ras_tanurah_large
pred_berth_SPM1,0.01175989146834766,0.0,0.005167066454660785,0.005771071287695743,0.00010598447645149461,0.0,0.022804013687155688,ras_tanurah_large
SPM_2_dwt,1.1336913104610702e-14,0.0,0.0019399106534628337,0.0010258246134016574,0.006777940205294299,0.012543715097524288,0.022287390569694414,ras_tanurah_large
month_of_year_January,0.0016054838399615129,0.0,0.008233562541719624,0.005108148509566228,0.0018733663897967908,0.005409897622901726,0.02223045890394588,ras_tanurah_large
hour_of_day_14,0.0010318647995302018,0.0,0.0022371979796274584,0.015108636612129545,0.0005527030564246365,0.0032243353008581136,0.022154737748569957,ras_tanurah_large
n_Suezmax_lag48,0.011806893197587964,0.0,0.0034193931323660237,0.004490399198372414,0.001767293459242137,0.00039453522506691845,0.021878514212635456,ras_tanurah_large
month_of_year_June,0.0016054838399650773,0.0,0.003601491015074667,0.004740871625765453,0.0014488454780116513,0.010409851933439695,0.021806543892256544,ras_tanurah_large
hour_of_day_10,0.0010318647995328934,0.0,0.012774140046329931,0.007285807429216845,0.00044462365923448504,0.0,0.021536435934314153,ras_tanurah_large
mean_wait_time24,1.2771218578840106e-16,0.0,0.0018317658146607685,0.00023967116337558303,0.01494785964332202,0.004389005154471648,0.021408301775830148,ras_tanurah_large
month_of_year_March,0.0016054838399658876,0.0,0.010335142991567563,0.009011534471066852,0.0003115983433824138,0.0,0.021263759645982715,ras_tanurah_large
berth_3_vessel_class,1.3757248988791378e-15,0.0,0.0026066394994324017,0.01284399623009579,0.0006948267513627482,0.004926589498350536,0.02107205197924285,ras_tanurah_large
hour_of_day_20,0.0010318647995271734,0.0,0.011163333716866798,0.0010672989600314505,0.0006119504392827885,0.006772137156008682,0.02064658507171689,ras_tanurah_large
hour_of_day_0,0.0010318647995321134,0.0,0.0044207598561775505,0.001959237462582253,0.000509524153179882,0.012539157601443113,0.02046054387291491,ras_tanurah_large
day_of_week_Saturday,0.003021290607558801,0.0,0.012237429109882571,0.0024193566673696315,0.0009704420717434653,0.0016642515015903726,0.02031276995814484,ras_tanurah_large
mean_wait_time3,5.320139334388452e-16,0.0,0.004083731668674234,0.000992268042424613,0.00860209360337231,0.006365872958973796,0.020043966273445485,ras_tanurah_large
berth_3_time,3.431267821842045e-16,0.0,0.0012991296811720554,0.00738920193437784,0.006438066695357186,0.004121117561472393,0.019247515872379817,ras_tanurah_large
berth_5_dwt,1.4016767766242267e-15,0.0,0.0018888095198947449,0.006243873872998335,0.004579415839493791,0.006105206426874961,0.018817305659263234,ras_tanurah_large
n_Aframax_lag48,0.015408681734080975,0.0,0.0006931865455242907,0.0011368988913282678,0.0014976790029546491,0.0,0.018736446173888182,ras_tanurah_large
day_of_week_Sunday,0.003021290607557027,0.0,0.0025921801701990713,0.003336453572858819,0.0019485782421096007,0.007794829884821368,0.018693332477545885,ras_tanurah_large
day_of_week_Friday,0.003021290607555351,0.0,0.006796062986678935,0.002134978138497861,0.001450126007125206,0.005086781531160416,0.01848923927101777,ras_tanurah_large
day_of_week_Thursday,0.0030212906075570882,0.0,0.0024422892243406327,0.008130835425802119,0.002161943194866598,0.0021244120442286186,0.017880770496795057,ras_tanurah_large
hour_of_day_6,0.0010318647995330415,0.0,0.007651537482089239,0.006970189948134633,0.0008179607824542989,0.000834803835836488,0.017306356848047703,ras_tanurah_large
month_of_year_November,0.0016054838399630238,0.0,0.0021317490380312514,0.003238899175681432,0.0035529004397924268,0.006584575431440155,0.017113607924908292,ras_tanurah_large
pred_berth_berth5,0.00781357720604754,0.0,0.007039412123344464,0.0014636877045751872,0.0005619392088700358,0.0,0.01687861624283723,ras_tanurah_large
pred_berth_berth5,0.00781357720604754,0.0,0.007039412123344464,0.0014636877045751872,0.0005619392088700358,0.0,0.01687861624283723,ras_tanurah_large
berth_3_dwt,2.0801095241601344e-15,0.0,0.0036768577156283512,0.0009484974116520552,0.005223027443009227,0.006966709614516398,0.01681509218480811,ras_tanurah_large
hour_of_day_8,0.0010318647995317504,0.0,0.004756633521345629,0.009253864033382433,0.00034229949637739227,0.0014152523077509774,0.016799914158388184,ras_tanurah_large
pred_berth_berth6,0.011208368635076692,0.0,0.0008152752196345355,0.003472743375217602,0.00103808008928165,0.0,0.01653446731921048,ras_tanurah_large
pred_berth_berth6,0.011208368635076692,0.0,0.0008152752196345355,0.003472743375217602,0.00103808008928165,0.0,0.01653446731921048,ras_tanurah_large
hour_of_day_16,0.0010318647995279451,0.0,0.00766999764744319,0.004957084229539137,0.0017117271623825567,0.0008491489501963348,0.016219822789089164,ras_tanurah_large
hour_of_day_17,0.001031864799529564,0.0,0.004560826106270583,0.0026179493229644725,0.0007386838541272288,0.007231764095933302,0.016181088178825152,ras_tanurah_large
ShiptypeLevel5_Crude/Oil Products Tanker,0.00017130069975460803,0.0,0.007976378239307358,0.007707914058131862,3.172414309247124e-05,0.0,0.0158873171402863,ras_tanurah_large
ShiptypeLevel5_Crude Oil Tanker,0.00017130069977135413,0.0,0.00797637823930735,0.007707914058131868,2.6766949125917696e-05,0.0,0.01588235994633649,ras_tanurah_large
hour_of_day_5,0.0010318647995296807,0.0,0.002943364544398225,0.006493962329587599,0.0019922985108932214,0.0031741919692456783,0.015635682153654407,ras_tanurah_large
mean_wait_time6,1.7238439077187597e-16,0.0,0.002129355510431564,0.0014103136824638587,0.007966533325166602,0.0036452015275010236,0.01515140404556322,ras_tanurah_large
month_of_year_February,0.0016054838399625542,0.0,0.008381827628249868,0.0011067852481459947,0.0012147283106108324,0.0021272664109445354,0.014436091437913783,ras_tanurah_large
berth_5_time,6.785432326309977e-16,0.0,0.005127699564243303,0.003231812092766006,0.00304168435629172,0.0030000652191607005,0.014401261232462405,ras_tanurah_large
n_Panamax_lag12,0.007782579617084794,0.0,0.0025225286508763025,0.0039274683453563,0.0,0.0,0.014232576613317397,ras_tanurah_large
pred_berth_berth3,0.011821742432439629,0.0,0.0010566911684124596,0.0009804230771567253,0.00028509592273914705,0.0,0.01414395260074796,ras_tanurah_large
pred_berth_berth3,0.011821742432439629,0.0,0.0010566911684124596,0.0009804230771567253,0.00028509592273914705,0.0,0.01414395260074796,ras_tanurah_large
month_of_year_May,0.001605483839963763,0.0,0.003336588393944226,0.008604511924353284,0.0005887771936861687,0.0,0.01413536135194744,ras_tanurah_large
month_of_year_October,0.001605483839963489,0.0,0.0044959485124133995,0.0034356354520468815,0.002076025100641927,0.0024162289631812057,0.014029321868246904,ras_tanurah_large
n_ULCC_lag6,0.0061127098858381095,0.0,0.0002776067354506328,0.0072183841092298435,0.00016939598807094212,0.0,0.013778096718589528,ras_tanurah_large
n_ULCC_lag48,0.004393179153215803,0.0,0.004451614269303272,0.004266159893234918,0.00046020246728413613,0.0,0.01357115578303813,ras_tanurah_large
n_Panamax_lag6,0.010466907966346794,0.0,0.0010749584254664622,0.0019189623587743101,0.0,0.0,0.013460828750587565,ras_tanurah_large
hour_of_day_15,0.001031864799532645,0.0,0.007713351779586744,0.003369269832487616,0.0007280296877315023,0.0,0.012842516099338508,ras_tanurah_large
berth_2_vessel_class,1.1319656688831663e-15,0.0,0.0022086264279002066,0.004835722025257906,0.0005683589789530824,0.00451036949561381,0.012123076927726135,ras_tanurah_large
month_of_year_April,0.001605483839963771,0.0,0.0004279104329784182,0.00043935547988605683,0.002521332409979013,0.006703475660004805,0.011697557822812064,ras_tanurah_large
day_of_week_Monday,0.003021290607557598,0.0,0.00021872695377352775,0.004641782791454296,0.0009991760976120528,0.001908790701095014,0.01078976715149249,ras_tanurah_large
pred_berth_berth2,0.0086151004564332,0.0,0.0016787460956298726,0.0001850328410227397,0.00023332579347598548,0.0,0.010712205186561798,ras_tanurah_large
pred_berth_berth2,0.0086151004564332,0.0,0.0016787460956298726,0.0001850328410227397,0.00023332579347598548,0.0,0.010712205186561798,ras_tanurah_large
hour_of_day_13,0.0010318647995291722,0.0,0.004818015388303407,0.0009256145954646162,0.0008282469281191332,0.0011288390122024465,0.008732580723618774,ras_tanurah_large
hour_of_day_7,0.0010318647995310394,0.0,0.0005556774437355577,0.0028888020402898394,0.0016703298925938843,0.0025138505786705383,0.008660524754820858,ras_tanurah_large
hour_of_day_22,0.0010318647995303718,0.0,0.0019747893584311387,0.004778050601340418,0.0003591906530060311,0.0,0.00814389541230796,ras_tanurah_large
hour_of_day_21,0.001031864799529391,0.0,0.0042463848158157316,0.00018022144162499137,0.0008527797374294008,0.001373118577779036,0.007684369372178551,ras_tanurah_large
n_Panamax_lag0,0.004316115707289465,0.0,0.0010027989733046956,0.0012145224511881062,0.0,0.0,0.006533437131782267,ras_tanurah_large
n_ULCC_lag24,0.001723059842185361,0.0,0.0017768397963051799,0.002142945841471378,0.00010558717656573434,0.0,0.005748432656527653,ras_tanurah_large
hour_of_day_12,0.0010318647995313525,0.0,0.00014715283820202702,0.0030242724298897863,0.0004047559530080789,0.0,0.004608046020631245,ras_tanurah_large
n_Panamax_lag48,0.0005524867270449395,0.0,0.001715118893573155,0.002110342255654285,0.0,0.0,0.004377947876272379,ras_tanurah_large
month_of_year_September,0.0016054838399639172,0.0,0.0018887205115527992,0.0006121171596734343,0.00024483214370881465,0.0,0.004351153654898965,ras_tanurah_large
n_Panamax_lag24,0.000675416591446215,0.0,0.0,0.0,0.0,0.0,0.000675416591446215,ras_tanurah_large
